Export MPAN / MSID,Import MPAN / MSID,Customer Name,Customer Site,Address Line 1,Address Line 2,Town/ City,County,Postcode,Country,Location (X-coordinate):_Eastings (where data is held),Location (y-coordinate):_Northings (where data is held),Grid Supply Point,Bulk Supply Point,Primary,Point of Connection (POC)_Voltage (kV),Licence Area,Energy Source 1,Energy Conversion Technology 1,CHP Cogeneration (Yes/No),Storage Capacity 1 (MWh),Storage Duration 1 (Hours),Energy Source & Energy Conversion Technology 1 - Registered Capacity (MW),Energy Source 2,Energy Conversion Technology 2,CHP Cogeneration 2 (Yes/No),Storage Capacity 2 (MWh),Storage Duration 2 (Hours),Energy Source & Energy Conversion Technology 2 - Registered Capacity (MW),Energy Source 3,Energy Conversion Technology 3,CHP Cogeneration 3 (Yes/No),Storage Capacity 3 (MWh),Storage Duration 3 (Hours),Energy Source & Energy Conversion Technology 3 - Registered Capacity (MW),Flexible Connection (Yes/No),Connection Status,Already connected Registered Capacity (MW),Already Connected - Maximum Export Capacity (MW),Already Connected - Maximum Export Capacity (MVA),Already Connected - Maximum Import Capacity (MW),Already Connected - Maximum Import Capacity (MVA),Date Connected,Accepted to Connect Registered Capacity (MW),Accepted to Connect - Change to Maximum Export Capacity (MW),Accepted to Connect - Change to Maximum Export Capacity (MVA),Accepted to Connect - Change to Maximum Import Capacity (MW),Accepted to Connect - Change to Maximum Import Capacity (MVA),Date Accepted,Target Energisation Date,Distribution Service Provider (Y/N),Transmission Service Provider (Y/N),Reference,In a Connection Queue (Y/N),Distribution Reinforcement Reference,Transmission Reinforcement Reference,Last Updated,Longitude,Latitude,SpatialCoordinates_Customer,SiteFunctionalLocation,Primary Resource Type_Group
1900091341887,Data not available,Beba Energy UK Ltd,OLD COLLIERY,STAPLE ROAD,WINGHAM,CANTERBURY,KENT,CT3 1LS,England,625509,156914,Canterbury North,Canterbury South 33kV,Wingham 11kV,11.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,1.0,,,,,,,,,,,,,No,Connected,1.0,1.0,1.053,,,2015-12-02,,,,,,,,,,,,,,2020-11-13,1.23123193146779,51.2667449587988,"51.2667449587988, 1.23123193146779",SPN-S000000008517,Solar PV
1900091057559,Data not available,Park Energy Ltd,ALKANE SITE,RAMSGATE ROAD,,SANDWICH,KENT,CT13 9ND,England,633425,159472,Sellindge SGT2 & 3 & Richborough SGT,Richborough Grid 33kV,,33.0,South Eastern Power Networks (SPN),Fossil - Gas,Steam-gas turbine (CCGT),,,,15.4,,,,,,,,,,,,,No,Connected,15.4,15.4,16.211,,,2014-02-17,,,,,,,,,,,,,,2021-07-14,1.34617128252715,51.2865226569877,"51.2865226569877, 1.34617128252715",SPN-S000000009157,Fossil fuel
1900091361971,Data not available,Lumicity Limited,FORD FARM,FORD LANE,,ARUNDEL,WEST SUSSEX,BN44 3AT,England,517744,117195,Bolney SGT,Bolney Grid 33kV,,33.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,10.0,,,,,,,,,,,,,No,Connected,10.0,10.0,10.526,,,2016-02-29,,,,,,,,,,,,,,2020-11-13,-0.325462604310539,50.942185007195,"50.942185007195, -0.325462604310539",SPN-S000000009105,Solar PV
1900091227316,Data not available,Port of Sheerness Wind Farms Ltd,PORT OF SHEERNESS WINDFARM 8559,PORT OF SHEERNESS WINDFARM 8559,,SHEERNESS,KENT,ME12 1SY,England,591058,174581,Kemsley SGT,Sheerness Grid 33kV,,33.0,South Eastern Power Networks (SPN),Wind,Onshore wind turbines,,,,10.0,,,,,,,,,,,,,No,Connected,10.0,10.0,10.526,,,2016-05-19,,,,,,,,,,,,,,2024-01-15,0.747527194031526,51.4380009324031,"51.4380009324031, 0.747527194031526",SPN-S000000009946,Wind
1900070122343,Data not available,KENTISH FLATS WINDFARM,KENTISH FLATS WINDFARM,,,HERNE BAY,KENT,CT6 7RY,England,615618,166189,Canterbury North,Herne Bay Grid 33kV,,33.0,South Eastern Power Networks (SPN),Wind,Offshore wind turbines,,,,90.0,,,,,,,,,,,,,No,Connected,90.0,90.0,94.737,,,2005-05-01,,,,,,,,,,,,,,2021-01-15,1.09527613439875,51.3538466132068,"51.3538466132068, 1.09527613439875",SPN-S000000009167,Wind
1900060582768,Data not available,VAN HEYNIGEN GENERATION,THANET NURSERIES,,,BIRCHINGTON,KENT,ME13 9EJ,England,607637,162739,Canterbury North,Herne Bay Grid 33kV,Whitstable 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Gas,Steam-gas turbine (CCGT),,,,9.0,,,,,,,,,,,,,No,Connected,9.0,9.0,9.474,,,1999-09-30,,,,,,,,,,,,,,2021-07-14,0.978813953711646,51.3258374659659,"51.3258374659659, 0.978813953711646",SPN-S000000008516,Fossil fuel
1900060436844,Data not available,GLAXO SMITHKLINE SERVICES LIMITED,GLAXOSMITHKLINE,CLARENDON ROAD,,WORTHING,WEST SUSSEX,BN14 8HQ,England,515643,104538,Bolney SGT,Worthing Grid B 33kV,Worthing Town 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Gas,Engine (combustion / reciprocating),,,,5.0,,,,,,,,,,,,,No,Connected,5.0,5.0,5.263,,,1994-03-01,,,,,,,,,,,,,,2021-07-14,-0.359355121476421,50.8288396434163,"50.8288396434163, -0.359355121476421",SPN-S000000008354,Fossil fuel
1900060554947,Data not available,SMURFIT TOWNSEND HOOK,SMURFIT KAPPA TOWNSEND HOOK 9933,MILL STREET,,SNODLAND,KENT,ME6 5AX,England,570768,161692,Kingsnorth SGT,-,,132.0,South Eastern Power Networks (SPN),Fossil - Gas,Steam-gas turbine (CCGT),Yes,,,40.0,,,,,,,,,,,,,No,Connected,40.0,40.0,42.105,,,1997-07-01,,,,,,,,,,,,,,2022-10-14,0.449709571784077,51.328689090277,"51.328689090277, 0.449709571784077",,Fossil fuel
1900060366513,Data not available,SOUTHERN WATER SERVICES LIMITED,BURHAM TREATMENT,OLD CHURCH ROAD,BURHAM,ROCHESTER,KENT,ME1 3XY,England,571702,161957,Kingsnorth SGT,Medway Grid 33kV,Medway 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Gas,Gas turbine (OCGT),,,,1.7,,,,,,,,,,,,,No,Connected,1.7,1.7,1.789,,,1998-07-20,,,,,,,,,,,,,,2020-11-13,0.463229963323454,51.3307887039417,"51.3307887039417, 0.463229963323454",SPN-S000000008333,Fossil fuel
1900070539547,Data not available,SOUTHERN WATER SERVICES LIMITED,FORNESS POINT PUMPING STATION,PAULS RD,,CLIFTONVILLE,KENT,CT9 3EL,England,636303,170994,Sellindge SGT2 & 3 & Richborough SGT,Richborough Grid 33kV,St Peters 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Oil,Engine (combustion / reciprocating),,,,1.8,,,,,,,,,,,,,No,Connected,1.8,1.8,1.895,,,2007-11-01,,,,,,,,,,,,,,2021-07-14,1.39500674317704,51.3887578813889,"51.3887578813889, 1.39500674317704",SPN-S000000008478,Fossil fuel
1900090230503,Data not available,SOUTHERN WATER SERVICES LIMITED,NORTHFLEET WTW 324327,SPRINGHEAD RD,,NORTHFLEET,KENT,DA11 8HS,England,562264,172945,Northfleet East,Northfleet East 33kV,Ebbsfleet 11KV,11.0,South Eastern Power Networks (SPN),Fossil - Oil,Engine (combustion / reciprocating),,,,1.25,,,,,,,,,,,,,No,Connected,1.25,1.25,1.316,,,2009-01-16,,,,,,,,,,,,,,2021-07-14,0.332895767923868,51.4322763319662,"51.4322763319662, 0.332895767923868",SPN-S000000008627,Fossil fuel
1900090084028,Data not available,SOUTHERN WATER SERVICES,BYBROOK SEWAGE WORKS PHS 2,CANTERBURY RD,,BYBROOK,KENT,TN24 9QB,England,601572,143847,Sellindge SGT2 & 3 & Richborough SGT,Sellindge Local 33kV,Ashford East 11kV,11.0,South Eastern Power Networks (SPN),Biofuel sewage gas,Steam-gas turbine (CCGT),,,,1.15,,,,,,,,,,,,,No,Connected,1.15,1.15,1.211,,,2010-01-01,,,,,,,,,,,,,,2021-07-14,0.881257030329996,51.158359072959,"51.158359072959, 0.881257030329996",SPN-S000000008102,Biogas
1900061150752,Data not available,UK WASTE MANAGEMENT LIMITED,LANDFILL GENERATION PHS2,LANGHURSTWOOD RD,,HORSHAM,WEST SUSSEX,RH12 4QD,England,517745,134707,Bolney SGT,-,Horsham Grid 11kV,11.0,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,2.0,,,,,,,,,,,,,No,Connected,2.0,2.0,2.105,,,2002-10-08,,,,,,,,,,,,,,2021-01-15,-0.31976799397637,51.0995887514585,"51.0995887514585, -0.31976799397637",SPN-S000000009324,Biogas
1900091370744,Data not available,SUNSAVE 45 (GODDARDS GREEN) LIMITED,LAKES VIEW PV,CUCKFIELD ROAD,ANSTY,HAYWARDS HEATH,WEST SUSSEX,RH17 5AL,England,528711,121369,Bolney SGT,Goddards Green Grid 33kV,Goddards Green 11kV,11.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,4.0,,,,,,,,,,,,,No,Connected,4.0,4.0,4.211,,,2016-03-31,,,,,,,,,,,,,,2020-11-13,-0.167970465432262,50.977358099279,"50.977358099279, -0.167970465432262",SPN-S000000008563,Solar PV
1900060576611,Data not available,Thames Water,HAMPTON WTW,LOWER SUNBURY RD,,HAMPTON,SURREY,TW12 2ES,England,513333,169255,Laleham SGT,Twickenham Grid 33kV,,33.0,South Eastern Power Networks (SPN),Fossil - Oil,Engine (combustion / reciprocating),,,,6.9,,,,,,,,,,,,,No,Connected,6.9,6.9,7.263,,,2012-07-01,,,,,,,,,,,,,,2021-03-12,-0.37181953171083,51.4110023841218,"51.4110023841218, -0.37181953171083",SPN-S000000009152,Fossil fuel
Data not available,Data not available,THAMES WATER,GUILDFORD STW,WESTFIELD ROAD,,GUILFORD,SURREY,GU1 1SF,England,500419,152357,West Weybridge SGT,Guildford Grid 132kV,Guildford 'B' 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Oil,Engine (combustion / reciprocating),No,,,4.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,4.0,4.0,4.2,,,2022-02-11,2025-04-30,No,No,,No,,,2024-04-15,-0.562197026853734,51.2615399191203,"51.2615399191203, -0.562197026853734",SPN-S000000008621,Fossil fuel
1900090713848,Data not available,Biffa Waste Services Ltd,PEBSHAM LANDFILL SITE,FRESHFIELDS,BEXHILL RD,PEBSHAM,EAST SUSSEX,TN38 8AY,England,576990,108630,Ninfield SGT,Ninfield Grid 33kV,Bexhill Town 11kV,11.0,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),,,,1.4,,,,,,,,,,,,,No,Connected,1.4,1.4,1.4,,,2013-10-16,,,,,,,,,,,,,,2020-11-13,0.512945728234627,50.8501135760766,"50.8501135760766, 0.512945728234627",SPN-S000000008317,Biogas
1900091325245,Data not available,MAJORS HILL SOLAR LIMITED,MAJORS HILL SOLAR FARM 511952,MAJORS HILL,,CRAWLEY,WEST SUSSEX,RH10 4PE,England,532151,136217,Bolney SGT,Three Bridges Local 33kV,Crawley Town 11kV,11.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,1.0,,,,,,,,,,,,,No,Connected,1.0,1.0,1.053,,,2016-02-15,,,,,,,,,,,,,,2021-02-12,-0.113584948279378,51.110023184034,"51.110023184034, -0.113584948279378",SPN-S000000008385,Solar PV
1900091354200,Data not available,Thames Water,THAMES WATER LITTLETON [121992],,,STAINES-UPON-THAMES,SURREY,TW18 1RU,England,505998,169590,West Weybridge SGT,West Weybridge Grid 33kV,Chertsey 11kV,11.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,1.5,,,,,,,,,,,,,No,Connected,1.5,1.5,1.5,,,2016-03-24,,,,,,,,,,,,,,2020-11-13,-0.477145084442795,51.4154306160735,"51.4154306160735, -0.477145084442795",SPN-S000000008327,Solar PV
1900091380291,Data not available,Sutton and East Surrey Water plc,ELMER WTW 174946,HAWKS HILL,,LEATHERHEAD,SURREY,KT22 9DA,England,515960,155702,West Weybridge SGT,Leatherhead Grid 33kV,Leatherhead Town 11kV,11.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,,,,3.4,,,,,,,,,,,,,No,Connected,3.4,3.4,3.4,,,2016-03-31,,,,,,,,,,,,,,2020-11-13,-0.338475756066858,51.2886587593718,"51.2886587593718, -0.338475756066858",SPN-S000000008328,Solar PV
1900091566820,Data not available,Green Hedge Energy Barn Ltd,KINGS BARN FARM,,,STEYNING,WEST SUSSEX,BN44 3YR,England,518462,111374,Bolney SGT,Steyning Grid 33kV,,33.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,10.0,,,,,,,,,,,,,No,Connected,10.0,10.0,10.0,,,2017-07-12,,,,,,,,,,,,,,2022-12-14,-0.31713596444605,50.889716131915,"50.889716131915, -0.31713596444605",SPN-S000000009114,Storage
1900091523310,Data not available,Bluebell Energy,HUGGINS HALL,,,GLASSENBURY,KENT,TN17 2QJ,England,575388,135860,Ninfield SGT,-,,132.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,49.9,,,,,,,,,,,,,No,Connected,49.9,49.9,49.9,,,2017-10-29,,,,,,,,,,,,,,2022-12-14,0.50333401551961,51.0952282211208,"51.0952282211208, 0.50333401551961",,Storage
1900091644441,Data not available,Roadnight Taylor Ltd,THE WOODYARD,WHITEHILL RD,,SOUTHFLEET,KENT,DA13 9NA,England,559977,170027,Northfleet East,Northfleet East 33kV,Longfield 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Gas,Engine (combustion / reciprocating),,,,7.5,,,,,,,,,,,,,No,Connected,7.5,7.5,7.5,,,2018-08-21,,,,,,,,,,,,,,2021-07-14,0.298708323883031,51.4067098090746,"51.4067098090746, 0.298708323883031",SPN-S000000008656,Fossil fuel
1900060813815,Data not available,Southern Water Services Ltd,GODDARDS GREEN WTW 511298,CUCKFIELD RD,,GODDARDS GREEN,WEST SUSSEX,RH15 8RE,England,528826,120576,Bolney SGT,Goddards Green Grid 33kV,Hurstpierpoint 11kV,11.0,South Eastern Power Networks (SPN),Biofuel sewage gas,Steam-gas turbine (CCGT),,,,1.0,,,,,,,,,,,,,No,Connected,1.0,1.0,1.0,,,2017-03-16,,,,,,,,,,,,,,2021-07-14,-0.166613956668468,50.9702051856551,"50.9702051856551, -0.166613956668468",SPN-S000000008420,Biogas
1900091646750,Data not available,Grid Battery Storage Limited,MILTON COURT FARM,WESTCOTT RD,,DORKING,SURREY,RH4 3LY,England,515092,149229,West Weybridge SGT,Leatherhead Grid 33kV,Dorking Town 11kV,11.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,6.0,,,,,,,,,,,,,No,Connected,6.0,6.0,6.0,,,2018-08-14,,,,,,,,,,,,,,2022-12-14,-0.35299820922722,51.2306546041189,"51.2306546041189, -0.35299820922722",SPN-S000000008357,Storage
1900091609075,Data not available,Hazel Capital,LITTLEBROOK SUBSTATION,ALBION ROAD,,DARTFORD,KENT,DA1 5PZ,England,555961,176183,Littlebrook SGT,-,Littlebrook Park 11kV,11.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,8.0,,,,,,,,,,,,,No,Connected,8.0,8.0,8.0,,,2017-12-12,,,,,,,,,,,,,,2022-12-14,0.243724642156387,51.4631371472689,"51.4631371472689, 0.243724642156387",SPN-S000000009377,Storage
1997000000110,1997000000101,Harmony CS Limited,CONTEGO BATTERY STORAGE,MALTHOUSE LANE,,HASSOCKS,WEST SUSSEX,BN6 9JZ,England,529520,118378,Bolney SGT,Goddards Green Grid 33kV,,33.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,34.0,,,,,,,,,,,19858,,No,Connected,34.0,34.0,34.0,,,2021-07-12,,,,,,,,,,,,,,2023-10-13,-0.157516958938962,50.9502948537469,"50.9502948537469, -0.157516958938962",SPN-S000000009182,Storage
Data not available,Data not available,Reliance Energy Ltd,MEDWAY ENTERPRISE CENTRE,ENTERPRISE CLOSE,,ROCHESTER,KENT,ME2 4SY,England,574833,169670,Kingsnorth SGT,-,Strood 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Oil,Engine (combustion / reciprocating),,,,20.0,,,,,,,,,,,,,No,Connected,20.0,20.0,21.053,,,,,,,,,,,,,,,,,2024-07-12,0.511916101897876,51.3991216865809,"51.3991216865809, 0.511916101897876",SPN-S000000009348,Fossil fuel
1900092013491,1900092013482,Conrad (Sittingbourne) Limited,SITTINGBOURNE POWER GENERATION PLANT,CASTLE ROAD,EUROLINK,SITTINGBOURNE,KENT,ME10 3FB,England,592493,165163,Kemsley SGT,Sittingbourne Grid 33kV,Sittingbourne Town 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Gas,Gas turbine (OCGT),,,,12.0,,,,,,,,,,,,,No,Connected,12.0,12.0,12.632,,,2021-05-31,,,,,,,,,,,,,,2023-04-18,0.763044378192501,51.3529311379839,"51.3529311379839, 0.763044378192501",SPN-S000000008344,Fossil fuel
Data not available,Data not available,Aton Energy Development Ltd,NORTHFLEET EAST GRID,,,NORTHFLEET,KENT,DA11 8HX,England,562153,172428,Northfleet East,Northfleet East 33kV,,33.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,35.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,35.0,35.0,36.842,,,2017-06-01,2025-06-30,No,No,,,,,2024-06-14,0.331063902684319,51.4276632901094,"51.4276632901094, 0.331063902684319",SPN-S000000009937,Storage
1999000014784,1999000014775,Eclipse Power Networks Limited,COWSTEAD BATTERY STORAGE,LAND OFF QUEENBOROUGH ROAD,,SHEERNESS,KENT,ME12 3RL,England,591799,171860,Kemsley SGT,-,,132.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,49.0,,,,,,,,,,,,,No,Connected,49.0,49.0,51.579,49.0,51.579,2022-04-28,,,,,,,,,,,,,,2023-03-14,0.756703598834015,51.413313010797,"51.413313010797, 0.756703598834015",,Storage
Data not available,Data not available,RNA Projects Co Ltd,LAND TO THE NORTH OF SEWAGE WORKS,ROCHESTER ROAD,CUXTON,ROCHESTER,KENT,ME2,England,570954,166403,Kingsnorth SGT,-,,132.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,49.5,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,49.5,49.5,52.105,,,2017-08-16,2024-12-31,No,No,,,,,2024-04-15,0.454637961273463,51.3709542660812,"51.3709542660812, 0.454637961273463",,Storage
Data not available,Data not available,Land Logical Dartford,STONE PIT 1,COTTON LANE,,DARTFORD,KENT,DA9 9BB,England,556768,174850,Northfleet East,Northfleet East 33kV,Stonemarshes 11kV,11.0,South Eastern Power Networks (SPN),Biofuel landfill gas,Gas turbine (OCGT),No,,,10.55,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),No,,,4.0,,,,,,,No,Accepted to Connect,,,,,,,14.55,14.55,15.316,4.0,4.2,2017-09-13,2025-10-31,No,No,,,,,2024-01-15,0.254741690016133,51.4509379711143,"51.4509379711143, 0.254741690016133",SPN-S000000008249,Biogas
Data not available,Data not available,Britaniacrest Recycling Ltd,WEALDEN WORKS,LANGHURSTWOOD RD,,HORSHAM,WEST SUSSEX,RH12 4QD,England,517747,134709,Bolney SGT,-,Horsham Grid 11kV,11.0,South Eastern Power Networks (SPN),Waste,Steam-gas turbine (CCGT),,,,21.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,21.0,21.0,22.05,4.0,4.2,2020-04-30,2025-10-31,No,No,,,,,2024-06-14,-0.319738791864878,51.0996063175678,"51.0996063175678, -0.319738791864878",SPN-S000000009324,Biogas
Data not available,Data not available,AMP ENERGY SERVICES LTD,LAND ON EAST SIDE OF ROCHESTER ROAD,LAND ON EAST SIDE OF ROCHESTER ROAD,WOULDHAM,ROCHESTER,KENT,ME1 3TS,England,571443,164304,Kingsnorth SGT,Medway Grid,Medway 11kV,11.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),No,,,5.058,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,5.058,5.058,5.31,5.058,5.31,2021-05-24,2025-01-01,No,No,,Yes,,,2024-04-15,0.460645190411544,51.3519508558297,"51.3519508558297, 0.460645190411544",SPN-S000000008333,Storage
Data not available,Data not available,Wessex Solar Power Limited,HORTON WOOD SOLAR FARM,OFF SCHOOL LANE,,LONGFIELD,KENT,DA3 8AH,England,557680,167191,Northfleet East,-,,132.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,No,,,49.9,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,49.9,49.9,52.395,,,2020-09-29,2025-10-31,No,No,,,,,2024-06-14,0.264451950196608,51.3818722533317,"51.3818722533317, 0.264451950196608",,Solar PV
1900092025159,1900092025140,Urban Reserve (AssetCo) Limited,FINMERE POWER,FINMERE ROAD,ROSELANDS,EASTBOURNE,EAST SUSSEX,BN22 8QJ,England,562315,101017,Ninfield SGT,-,Eastbourne 11kV,11.0,South Eastern Power Networks (SPN),Fossil - Gas,Engine (combustion / reciprocating),No,,,4.0,,,,,,,,,,,,,No,Connected,4.0,4.0,4.2,0.14,0.147,2021-09-01,,,,,,,,No,No,,,,,2024-05-15,0.301295375849284,50.786009705712,"50.786009705712, 0.301295375849284",SPN-S000000009318,Fossil fuel
Data not available,Data not available,Lightrock Power,CROCKSTEAD FARM,EASTBOURNE ROAD,,LEWES,EAST SUSSEX,BN8 6PT,England,549351,117804,Little Horsted SGT,-,,132.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),No,,,99.9,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,99.9,99.9,104.89,70.0,73.5,2022-10-05,2037-10-31,No,No,,,,,2024-04-15,0.124369624305928,50.9403442209767,"50.9403442209767, 0.124369624305928",,Storage
Data not available,Data not available,O&G GROUP LTD,LAND AT PRIESTHAWES FARM,LAND AT PRIESTHAWES FARM,,POLEGATE,EAST SUSSEX,BN26 6QU,England,560728,105876,Ninfield SGT,Polegate Grid,Polegate Grid 33kV,33.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),No,,,8.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,17.0,17.0,17.85,8.0,8.4,2021-09-14,2030-12-31,No,No,,Yes,,,2024-04-15,0.280926580543601,50.8301115813601,"50.8301115813601, 0.280926580543601",SPN-S000000009940,Storage
Data not available,Data not available,UNIPER TECHNOLOGIES LTD,KINGSNORTH POWER STATION,KINGSNORTH POWER STATION,HOO,ROCHESTER,KENT,ME3 9NQ,England,580617,172195,Kingsnorth SGT,-,Kingsnorth Grid 132kV,132.0,South Eastern Power Networks (SPN),Waste,Steam turbine (thermal power plant),No,,,49.9,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,49.9,49.9,52.39,5.0,5.25,2021-06-18,2024-12-31,No,No,,Yes,,,2024-06-14,0.596258481951275,51.4199916377711,"51.4199916377711, 0.596258481951275",SPN-S000000009925,Biogas
Data not available,Data not available,LIGHTSOURCE REWNEWABLE DEVELOPMENT LTD,"TANDRIDGE 2, CROWHURST LANE","TANDRIDGE 2, CROWHURST LANE",,OXTED,SURREY,RH7 6LT,England,540137,147444,Bolney SGT,Dormansland 132kV,Dormansland Grid 33kV,33.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,No,,,20.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,20.0,20.0,21.0,0.2,0.21,2023-04-05,2037-10-31,No,No,,Yes,,,2024-04-15,0.00479271497415608,51.2090193466215,"51.2090193466215, 0.00479271497415608",SPN-S000000009917,Solar PV
Data not available,Data not available,IIOS NEW ENERGY,LITTLE FLANCHFORD FARM,FLANCHFORD ROAD,LEIGH,REIGATE,SURREY,RH2 8RD,England,523043,147670,Bolney SGT,Leigh Grid,,33.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,No,,,11.3,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,11.3,11.3,11.85,0.2,0.21,2022-04-20,2030-12-31,No,No,,Yes,,,2024-06-14,-0.239711841748481,51.2149856868175,"51.2149856868175, -0.239711841748481",SPN-S000000009929,Solar PV
Data not available,Data not available,BPUWL 26 LTD,WATER LANE,DORMANSLANE,,TANDRIDGE,SURREY,RH7 6DE,England,540239,145243,Bolney SGT,Three Bridges,,132.0,South Eastern Power Networks (SPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),No,,,49.9,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,49.9,49.9,50.92,49.9,50.92,2023-11-03,,No,No,,Yes,,,2024-04-15,0.00539282711098404,51.1892152348349,"51.1892152348349, 0.00539282711098404",SPN-S000000009950,Storage
Data not available,Data not available,DNO CONSULTING  LTD,LAND AT SHEPPEY WAY,BOBBING,KEMSLEY,SITTINGBOURNE,KENT,ME9 8SS,England,591234,169162,Kemsley SGT,-,Kemsley 132kV,132.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,No,,,49.9,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,49.9,,,,,,,Yes,Accepted to Connect,,,,,,,49.9,49.9,52.39,49.9,52.39,2022-03-08,2036-10-31,No,No,,Yes,,,2025-01-15,0.747135894318608,51.389272237847,"51.389272237847, 0.747135894318608",,Solar PV
Data not available,Data not available,COBHAM ROAD SOUTH FARM LTD,SLYFIELD FARM,COBHAM ROAD,,COBHAM,SURREY,KT11 3QH,England,513303,157553,West Weybridge SGT,Leatherhead 132kV,Leatherhead Grid 33kV,33.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,No,,,49.9,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,49.9,49.9,52.39,0.1,0.105,2022-08-26,2025-01-01,No,No,,No,,,2024-06-14,-0.375974534076572,51.3058301047181,"51.3058301047181, -0.375974534076572",SPN-S000000009128,Solar PV
Data not available,Data not available,JCA ENGINEERING LTD,ARK LONGCROSS PARK,CHOBHAM LANE,,CHERTSEY,SURREY,KT16 0EE,England,498374,165730,West Weybridge SGT,-,,132.0,South Eastern Power Networks (SPN),Fossil - Oil,Engine (combustion / reciprocating),No,,,6.4,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,6.4,6.4,6.53,,,2024-03-07,,No,No,,Yes,,,2024-07-12,-0.587809330971517,51.3821061400157,"51.3821061400157, -0.587809330971517",,Fossil fuel
Data not available,Data not available,ZLC ENERGY  LTD,THE FRESH PRODUCE CENTRE,TRANSFESA ROAD,PADDOCK WOOD,TONBRIDGE,KENT,TN12 6UT,England,567162,145651,Northfleet East,PEMBURY GRID,PADDOCK WOOD 11KV,11.0,South Eastern Power Networks (SPN),Solar,Photovoltaic,No,,,2.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,2.0,0.2,0.21,,,2023-01-16,2024-12-31,No,No,,No,,,2024-05-15,0.390511339465856,51.1856475404521,"51.1856475404521, 0.390511339465856",SPN-S000000008612,Solar PV
